,State,Year,Quater,District,Transaction_count,Transaction_amount
6140,telangana,2018,1,500072,215623,445608318.34719795
6141,telangana,2018,1,500032,160428,316835725.5479444
6142,telangana,2018,1,500081,151698,350891989.2777426
6143,telangana,2018,1,500038,151246,203677310.065389
6144,telangana,2018,1,500016,137306,211814423.28040802
6145,telangana,2018,1,500018,112441,203861708.14332354
6146,telangana,2018,1,505001,112432,168520809.014489
6147,telangana,2018,1,500039,100986,152297504.0434354
6148,telangana,2018,1,500026,94394,188854409.19670594
6149,telangana,2018,2,500012,1024336,2257038218.1929708
6150,telangana,2018,2,500072,297195,699643124.7597772
6151,telangana,2018,2,500032,232439,485053256.8543969
6152,telangana,2018,2,500081,225115,538787867.8776424
6153,telangana,2018,2,500038,200504,308906616.31299764
6154,telangana,2018,2,500016,189347,355197452.597319
6155,telangana,2018,2,500018,151255,319836635.27535856
6156,telangana,2018,2,505001,130067,298618152.8388853
6157,telangana,2018,2,500039,124852,248613831.70402747
6158,telangana,2018,2,500026,118944,282270122.07038534
6159,telangana,2018,3,500012,1726388,3077635699.337487
6160,telangana,2018,3,500072,549460,1009515709.7381854
6161,telangana,2018,3,500038,535796,508792982.12914383
6162,telangana,2018,3,500032,492305,716119184.664336
6163,telangana,2018,3,504107,461234,217879741.69579607
6164,telangana,2018,3,500081,435889,737317606.0116308
6165,telangana,2018,3,500016,430231,554000289.2947192
6166,telangana,2018,3,500060,274570,304386021.6228584
6167,telangana,2018,3,500029,260895,325136953.40372956
6168,telangana,2018,3,500018,245913,456030786.99653006
6169,telangana,2018,4,500012,2576408,4841883809.168822
6170,telangana,2018,4,500072,978014,1574884360.6079535
6171,telangana,2018,4,500038,895344,760635112.1763471
6172,telangana,2018,4,500081,771395,1097591901.883511
6173,telangana,2018,4,500032,769651,1061311574.5361316
6174,telangana,2018,4,500016,706080,833350513.0183806
6175,telangana,2018,4,500018,461691,724904812.767054
6176,telangana,2018,4,500060,435799,429765587.88161254
6177,telangana,2018,4,500039,421393,595977795.5046772
6178,telangana,2018,4,500029,369821,469133418.6571926
6179,telangana,2019,1,500012,9957548,15399177052.931395
6180,telangana,2019,1,500072,1975646,2764091746.9875956
6181,telangana,2019,1,500038,1697552,1317844518.8662872
6182,telangana,2019,1,500081,1677796,1995814301.698573
6183,telangana,2019,1,500032,1636032,1881682005.7352486
6184,telangana,2019,1,500018,1529944,2182261089.112191
6185,telangana,2019,1,500016,1404149,1499878318.3139966
6186,telangana,2019,1,500039,903371,1095746358.6032581
6187,telangana,2019,1,500033,883497,1292058131.3396442
6188,telangana,2019,1,500060,780372,720324989.7987916
6189,telangana,2019,2,500012,23303184,42709920754.79193
6190,telangana,2019,2,500018,3085949,5218807825.907257
6191,telangana,2019,2,500072,2526725,3574015970.48053
6192,telangana,2019,2,500081,1894273,2386307157.364939
6193,telangana,2019,2,500038,1869936,1544355295.114236
6194,telangana,2019,2,500032,1780144,2227980757.008911
6195,telangana,2019,2,500016,1642976,2049603261.8246489
6196,telangana,2019,2,500050,1496961,2720759059.843043
6197,telangana,2019,2,500033,1480944,2546418815.7266636
6198,telangana,2019,2,500079,1040262,1977428087.8897567
6199,telangana,2019,3,500012,27360144,55516914964.120514
6200,telangana,2019,3,500018,3915249,6863094038.248659
6201,telangana,2019,3,500072,3798329,4740576706.408675
6202,telangana,2019,3,500081,2753426,3168448499.8658333
6203,telangana,2019,3,500038,2629557,2029388681.6419814
6204,telangana,2019,3,500032,2606169,2945721385.466215
6205,telangana,2019,3,500016,2385216,2712147334.8997617
6206,telangana,2019,3,500033,1967878,3306557806.3959007
6207,telangana,2019,3,500050,1855269,3468735908.6425285
6208,telangana,2019,3,500039,1536671,1936873014.9386618
6209,telangana,2019,4,500012,32637373,67244225971.71475
6210,telangana,2019,4,500001,6103514,11566891431.241299
6211,telangana,2019,4,500072,4915329,6225556780.593813
6212,telangana,2019,4,500018,4851385,8542375022.939508
6213,telangana,2019,4,500081,3658793,4133640908.2773466
6214,telangana,2019,4,500032,3474419,3828190545.66564
6215,telangana,2019,4,500038,3153300,2536028435.2275977
6216,telangana,2019,4,500016,2939579,3384960921.0282316
6217,telangana,2019,4,500033,2459039,4111941460.5223675
6218,telangana,2019,4,500050,2339941,4437344455.457349
6219,telangana,2020,1,500001,63671159,139394865595.49792
6220,telangana,2020,1,500072,5283290,7251265300.592133
6221,telangana,2020,1,500081,4030937,4658668731.2112255
6222,telangana,2020,1,500032,3884043,4343247128.730584
6223,telangana,2020,1,500038,3044785,2780437455.6805067
6224,telangana,2020,1,500016,2821233,3306303138.465645
6225,telangana,2020,1,500018,2528782,3581249603.331252
6226,telangana,2020,1,500039,2180737,3101743455.4914875
6227,telangana,2020,1,506002,2177275,4647570989.458022
6228,telangana,2020,1,505001,1849558,3987730977.830345
6229,telangana,2020,2,500001,39752686,101961882246.87434
6230,telangana,2020,2,500072,2779331,4714390213.642207
6231,telangana,2020,2,506002,2722371,6397270660.953796
6232,telangana,2020,2,500018,1896744,3081395010.7262
6233,telangana,2020,2,505001,1461977,3340696162.1287227
6234,telangana,2020,2,500039,1423767,2242259968.827369
6235,telangana,2020,2,500055,1408700,2447858964.6717243
6236,telangana,2020,2,500037,1403379,2230607212.6782274
6237,telangana,2020,2,502032,1205120,2154217533.0633264
6238,telangana,2020,2,500070,1125474,2262226438.58338
6239,telangana,2020,3,500001,70732132,177532009421.7673
6240,telangana,2020,3,500072,4818327,7901366588.553955
6241,telangana,2020,3,500018,3646086,6746066279.411854
6242,telangana,2020,3,500039,2336855,3855753536.4990525
6243,telangana,2020,3,500055,2240862,3983341841.3421497
6244,telangana,2020,3,505001,2235829,5204420874.87776
6245,telangana,2020,3,500037,2158500,3554512862.563189
6246,telangana,2020,3,500070,2014542,4086431822.0088406
6247,telangana,2020,3,506002,1859437,4359145060.253377
6248,telangana,2020,3,502032,1838354,3319367371.337398
6249,telangana,2020,4,500001,63797806,154104662898.10645
6250,telangana,2020,4,500072,9070883,13937755536.535961
6251,telangana,2020,4,500018,5643815,9675318583.896774
6252,telangana,2020,4,500039,3991810,6396528382.565709
6253,telangana,2020,4,500055,3765251,6495264678.062862
6254,telangana,2020,4,505001,3684087,8231302076.458456
6255,telangana,2020,4,500081,3671481,4383805035.137949
6256,telangana,2020,4,500016,3576713,5064748267.023199
6257,telangana,2020,4,500070,3576367,6881582556.487806
6258,telangana,2020,4,500037,3473445,5673537692.512934
6259,telangana,2021,1,500001,107274281,218270126529.36053
6260,telangana,2021,1,500072,10520264,15264391308.449902
6261,telangana,2021,1,500018,7159503,11598274057.953592
6262,telangana,2021,1,500081,4728444,5317903334.226204
6263,telangana,2021,1,500016,4385582,5762427603.927832
6264,telangana,2021,1,500039,4354127,6819509471.193953
6265,telangana,2021,1,500055,4029164,6832605636.055994
6266,telangana,2021,1,505001,3830885,8431766336.033277
6267,telangana,2021,1,500038,3830061,4315546333.829466
6268,telangana,2021,1,500070,3797889,7344286754.616329
6269,telangana,2021,2,500001,148864777,315432046413.66345
6270,telangana,2021,2,500072,10572910,17216422936.74786
6271,telangana,2021,2,500018,8266463,14460490857.729868
6272,telangana,2021,2,500055,4647957,8385875879.773148
6273,telangana,2021,2,500039,4555479,7931116247.381447
6274,telangana,2021,2,505001,4419442,10840946405.539165
6275,telangana,2021,2,500037,4123183,6944198147.351139
6276,telangana,2021,2,500008,4116658,6762954140.019281
6277,telangana,2021,2,500070,4072408,8630289664.562225
6278,telangana,2021,2,502032,3806010,7090541212.607969
6279,telangana,2021,3,500001,173430239,335290201877.6652
6280,telangana,2021,3,500072,14524540,22628539273.865894
6281,telangana,2021,3,500018,10182801,16594187696.219566
6282,telangana,2021,3,500039,6212786,10059415278.9652
6283,telangana,2021,3,500055,6087796,10446727300.200508
6284,telangana,2021,3,500081,6083021,7513924136.637562
6285,telangana,2021,3,505001,5829460,12962267281.014135
6286,telangana,2021,3,500016,5677699,7949955022.475481
6287,telangana,2021,3,500008,5643156,8713052726.933613
6288,telangana,2021,3,500070,5569105,10825632646.008186
6289,telangana,2021,4,500001,213053128,398798138080.50854
6290,telangana,2021,4,500072,18702806,29184043437.950966
6291,telangana,2021,4,500018,12702463,20697709558.67371
6292,telangana,2021,4,500081,8541538,10628519362.206837
6293,telangana,2021,4,500016,7623882,10444173793.396725
6294,telangana,2021,4,500039,7572515,12576999877.69634
6295,telangana,2021,4,500055,7434595,12863780360.610619
6296,telangana,2021,4,505001,7132666,16100604693.684223
6297,telangana,2021,4,500008,7087086,11035893878.94763
6298,telangana,2021,4,500070,6635068,13246403511.021183
6299,telangana,2022,1,500001,248675599,460948755722.1826
6300,telangana,2022,1,500072,20739218,32326218070.30701
6301,telangana,2022,1,500018,12828306,20721253232.749943
6302,telangana,2022,1,500081,9614248,11962556111.21791
6303,telangana,2022,1,500039,8602268,14279519227.676981
6304,telangana,2022,1,500055,8477965,14589584095.827675
6305,telangana,2022,1,500008,8162246,12680603631.351318
6306,telangana,2022,1,500016,8148392,11175639127.495972
6307,telangana,2022,1,505001,7982445,17776895373.23894
6308,telangana,2022,1,500032,7613988,9361896540.618912
6309,telangana,2022,2,500001,296874552,536659038240.45605
6310,telangana,2022,2,500072,25963855,40013861888.54491
6311,telangana,2022,2,500018,14981608,23798515806.52308
6312,telangana,2022,2,500081,14210122,17646870493.30597
6313,telangana,2022,2,500032,11485072,14002673625.919622
6314,telangana,2022,2,500039,10467649,17017841476.052551
6315,telangana,2022,2,500016,9992848,13620769782.70459
6316,telangana,2022,2,500055,9980355,17123640652.266861
6317,telangana,2022,2,500008,9947148,15389385446.375467
6318,telangana,2022,2,505001,9545797,21195096467.279808
6319,telangana,2022,3,500034,832279716,1276247184385.9084
6320,telangana,2022,3,500001,41594312,81023115302.54439
6321,telangana,2022,3,500072,26582641,41355794769.317184
6322,telangana,2022,3,500081,15668872,19358870686.21712
6323,telangana,2022,3,500032,13715084,16599965684.775618
6324,telangana,2022,3,500018,12533622,19328612477.032097
6325,telangana,2022,3,500039,10711855,17344732558.787483
6326,telangana,2022,3,500008,10565808,15897911040.449696
6327,telangana,2022,3,500016,10308750,13959659026.733902
6328,telangana,2022,3,500055,10192110,17212329189.204395
6329,telangana,2022,4,500034,967508435,1501499856273.482
6330,telangana,2022,4,500072,29837348,43828768614.90263
6331,telangana,2022,4,500081,18200179,21837343269.90342
6332,telangana,2022,4,500032,16676568,19489851410.851654
6333,telangana,2022,4,500018,13680565,20005071132.36766
6334,telangana,2022,4,500008,12242795,17462290141.4647
6335,telangana,2022,4,500039,11783216,18218140319.090397
6336,telangana,2022,4,500016,11652977,14952156779.241873
6337,telangana,2022,4,500055,11229616,18331355623.01084
6338,telangana,2022,4,505001,10568166,21675484993.731754
6339,tripura,2018,1,799001,9535,11029713.22537743
6340,tripura,2018,1,799046,8115,4481185.965617785
6341,tripura,2018,1,799003,7721,6889318.059385335
6342,tripura,2018,1,799155,7519,5383748.109126912
6343,tripura,2018,1,799002,6060,6393590.665619975
6344,tripura,2018,1,799004,4945,3958909.446629426
6345,tripura,2018,1,799006,4835,6148718.805493982
6346,tripura,2018,1,799007,4641,4240873.416960197
6347,tripura,2018,1,799045,4527,3312163.515499535
6348,tripura,2018,1,799102,4215,3628475.9295311337
6349,tripura,2018,2,799001,16193,22630189.05025975
6350,tripura,2018,2,799003,13267,13893727.162020518
6351,tripura,2018,2,799002,9434,13824656.411057238
6352,tripura,2018,2,799046,9406,4432799.96670127
6353,tripura,2018,2,799155,8945,5474306.142294022
6354,tripura,2018,2,799007,7847,8291791.644447763
6355,tripura,2018,2,799006,7759,10227642.941695252
6356,tripura,2018,2,799004,7715,7630447.348588114
6357,tripura,2018,2,799045,7218,6651788.938860076
6358,tripura,2018,2,799102,6211,6659764.110741316
6359,tripura,2018,3,799001,26677,41554796.06232005
6360,tripura,2018,3,799155,22775,13878380.349654801
6361,tripura,2018,3,799003,20863,26521165.492775697
6362,tripura,2018,3,799004,15957,15259828.623471003
6363,tripura,2018,3,799002,13549,21727933.41999336
6364,tripura,2018,3,799007,13085,14738361.157598253
6365,tripura,2018,3,799125,11029,5890832.270108508
6366,tripura,2018,3,799006,10737,18576688.886306185
6367,tripura,2018,3,799045,10730,11264413.648288762
6368,tripura,2018,3,799277,10474,6636278.515974367
6369,tripura,2018,4,799001,30211,53358135.459365055
6370,tripura,2018,4,799003,24129,33130054.552197695
6371,tripura,2018,4,799004,16984,15044604.790466465
6372,tripura,2018,4,799155,16216,16016227.927989459
6373,tripura,2018,4,799002,15450,31283607.328756448
6374,tripura,2018,4,799115,15124,6515322.042602584
6375,tripura,2018,4,799007,13392,19340901.48889567
6376,tripura,2018,4,799102,13186,24013906.297928028
6377,tripura,2018,4,799006,12843,27058449.477130245
6378,tripura,2018,4,799114,12739,17731538.275294676
6379,tripura,2019,1,799001,37656,58808386.11254738
6380,tripura,2019,1,799045,32057,22042038.32010384
6381,tripura,2019,1,799003,30432,34298575.86055405
6382,tripura,2019,1,799046,29193,18324221.165856857
6383,tripura,2019,1,799155,20066,15448784.364964338
6384,tripura,2019,1,799002,18906,33534058.550350398
6385,tripura,2019,1,799006,17707,34357490.78914949
6386,tripura,2019,1,799102,17392,28991024.254894234
6387,tripura,2019,1,799114,16687,21899544.30922909
6388,tripura,2019,1,799105,16021,9117566.43136074
6389,tripura,2019,2,799001,37761,70792093.22384417
6390,tripura,2019,2,799045,30319,21458238.372993916
6391,tripura,2019,2,799003,29082,40602059.270438924
6392,tripura,2019,2,799002,23046,43809528.62988832
6393,tripura,2019,2,799046,19204,10921338.980957638
6394,tripura,2019,2,799006,18093,35941960.945502445
6395,tripura,2019,2,799155,16468,22532424.095161695
6396,tripura,2019,2,799102,16037,30417659.361688234
6397,tripura,2019,2,799004,15295,19554348.303277653
6398,tripura,2019,2,799114,14847,26757331.919482447
6399,tripura,2019,3,799001,51438,93380569.27025789
6400,tripura,2019,3,799045,39334,29298594.069710083
6401,tripura,2019,3,799003,39244,53780117.536917195
6402,tripura,2019,3,799046,29219,15207739.612069774
6403,tripura,2019,3,799130,28057,3238309.1577247446
6404,tripura,2019,3,799002,26328,50162441.78055528
6405,tripura,2019,3,799102,24908,36342978.789730325
6406,tripura,2019,3,799006,23880,42917645.29760188
6407,tripura,2019,3,799114,20776,30346722.341008067
6408,tripura,2019,3,799004,19818,26236206.515483726
6409,tripura,2019,4,799001,59817,116307801.07017073
6410,tripura,2019,4,799045,45821,35598657.925334334
6411,tripura,2019,4,799003,42568,61220263.69783716
6412,tripura,2019,4,799002,33256,61939778.4373323
6413,tripura,2019,4,799046,31323,13628181.157013314
6414,tripura,2019,4,799006,27159,49275861.03234182
6415,tripura,2019,4,799114,25221,41391803.91662499
6416,tripura,2019,4,799102,24449,40151522.77156638
6417,tripura,2019,4,799004,23382,28838355.07026829
6418,tripura,2019,4,799007,19531,31168699.079625934
6419,tripura,2020,1,799001,87118,229108279.45874107
6420,tripura,2020,1,799045,54606,46338875.951909564
6421,tripura,2020,1,799003,45792,72550846.1694471
6422,tripura,2020,1,799002,38687,84034432.02631971
6423,tripura,2020,1,799046,37709,23786160.00425904
6424,tripura,2020,1,799006,31839,54089101.86975972
6425,tripura,2020,1,799102,27466,49153186.04571221
6426,tripura,2020,1,799114,26389,51799357.56879772
6427,tripura,2020,1,799004,23837,37342590.53011496
6428,tripura,2020,1,799007,21313,36370038.2215394
6429,tripura,2020,2,799001,86161,231777951.65221855
6430,tripura,2020,2,799003,49958,73583848.18567409
6431,tripura,2020,2,799002,37405,75110381.30976826
6432,tripura,2020,2,799006,35153,60239811.171632275
6433,tripura,2020,2,799102,34738,53712524.49111782
6434,tripura,2020,2,799004,28839,37829268.41849456
6435,tripura,2020,2,799114,28177,46398057.28751227
6436,tripura,2020,2,799155,24496,40208843.98148832
6437,tripura,2020,2,799205,23969,37261173.21177393
6438,tripura,2020,2,799007,23094,40747758.57995502
6439,tripura,2020,3,799001,96924,210455496.0266828
6440,tripura,2020,3,799003,65038,109358598.05519056
6441,tripura,2020,3,799006,45446,78785790.52682589
6442,tripura,2020,3,799102,45289,91839429.53746599
6443,tripura,2020,3,799114,37844,71003467.59346402
6444,tripura,2020,3,799002,37641,64303225.30132322
6445,tripura,2020,3,799004,36340,54457731.927102
6446,tripura,2020,3,799007,34436,58279661.01278485
6447,tripura,2020,3,799155,33249,56454838.99751498
6448,tripura,2020,3,799144,29882,54323214.01146464
6449,tripura,2020,4,799001,141329,295115359.2662865
6450,tripura,2020,4,799003,82681,147151146.0687793
6451,tripura,2020,4,799006,61696,108145630.55170871
6452,tripura,2020,4,799002,55560,100535797.21030375
6453,tripura,2020,4,799102,52786,111685943.64403538
6454,tripura,2020,4,799114,47263,92896210.52195582
6455,tripura,2020,4,799007,46192,84813177.69154394
6456,tripura,2020,4,799004,43651,71000220.55746494
6457,tripura,2020,4,799155,38763,70106158.70082445
6458,tripura,2020,4,799144,36082,72546534.16628619
6459,tripura,2021,1,799001,164426,351838459.6746892
6460,tripura,2021,1,799003,78218,150843150.2731369
6461,tripura,2021,1,799006,59597,112591803.35512727
6462,tripura,2021,1,799002,51373,102124507.47055371
6463,tripura,2021,1,799102,44866,119821045.16698335
6464,tripura,2021,1,799007,43503,84124781.34950277
6465,tripura,2021,1,799114,40132,92541940.02667081
6466,tripura,2021,1,799004,39713,72262565.21975665
6467,tripura,2021,1,799014,32288,62794570.68835791
6468,tripura,2021,1,799250,31567,63515189.29873623
6469,tripura,2021,2,799001,180337,373392994.57616675
6470,tripura,2021,2,799003,90822,155529445.10942465
6471,tripura,2021,2,799006,65418,113783445.13858834
6472,tripura,2021,2,799002,57605,107430080.57647577
6473,tripura,2021,2,799102,51180,115247617.3938867
6474,tripura,2021,2,799007,48536,88158651.8442125
6475,tripura,2021,2,799004,47039,81810219.06405766
6476,tripura,2021,2,799114,46849,96199743.14707626
6477,tripura,2021,2,799250,37122,74144287.76944911
6478,tripura,2021,2,799155,35330,68704764.73818848
6479,tripura,2021,3,799001,239712,491293307.22377086
6480,tripura,2021,3,799003,106992,191426035.85396883
6481,tripura,2021,3,799006,81643,144075502.84419107
6482,tripura,2021,3,799002,70618,133797947.46158756
6483,tripura,2021,3,799102,62055,136672967.2902025
6484,tripura,2021,3,799007,58347,114150703.73060586
6485,tripura,2021,3,799004,54930,99569788.42354734
6486,tripura,2021,3,799114,53892,123731311.35281976
6487,tripura,2021,3,799250,46394,101244270.42708679
6488,tripura,2021,3,799014,42780,80557687.52728595
6489,tripura,2021,4,799001,295775,586031411.957277
6490,tripura,2021,4,799003,131927,254466503.09277552
6491,tripura,2021,4,799006,96497,171670600.71489757
6492,tripura,2021,4,799002,86597,156698917.09374124
6493,tripura,2021,4,799102,71034,166663716.72451225
6494,tripura,2021,4,799007,70960,139950429.76039606
6495,tripura,2021,4,799114,64040,145294915.4439746
6496,tripura,2021,4,799004,60088,123338690.05052328
6497,tripura,2021,4,799250,57697,138474164.3670132
6498,tripura,2021,4,799005,54415,90474426.21293609
6499,tripura,2022,1,799001,331041,646519724.2691705
6500,tripura,2022,1,799003,146078,273820222.0061229
6501,tripura,2022,1,799006,110660,198187734.14251772
6502,tripura,2022,1,799002,99326,184391648.29607794
6503,tripura,2022,1,799007,81097,156834509.6687275
6504,tripura,2022,1,799102,75836,176590209.86560526
6505,tripura,2022,1,799114,73949,166978873.0450884
6506,tripura,2022,1,799250,71594,163105645.28297308
6507,tripura,2022,1,799004,65225,131348141.0895373
6508,tripura,2022,1,799005,63965,100090144.61204371
6509,tripura,2022,2,799001,407651,759465139.192843
6510,tripura,2022,2,799003,174182,313050332.0984084
6511,tripura,2022,2,799006,127250,215384605.7081984
6512,tripura,2022,2,799002,114792,204667703.4873031
6513,tripura,2022,2,799045,93306,145616980.44059926
6514,tripura,2022,2,799007,90692,168134583.98132753
6515,tripura,2022,2,799102,88619,198684750.0916176
6516,tripura,2022,2,799114,87313,196883972.2693556
6517,tripura,2022,2,799250,84082,182710246.64021888
6518,tripura,2022,2,799005,78379,119951133.6884234
6519,tripura,2022,3,799001,939704,1937548277.2018309
6520,tripura,2022,3,799003,187351,325824471.7983676
6521,tripura,2022,3,799006,144908,245071692.06024504
6522,tripura,2022,3,799002,122273,216718649.56432867
6523,tripura,2022,3,799114,104422,212784836.0453348
6524,tripura,2022,3,799007,103140,184210552.17301154
6525,tripura,2022,3,799250,96157,195274757.12707353
6526,tripura,2022,3,799045,92909,157560825.577133
6527,tripura,2022,3,799102,92491,202188747.5135752
6528,tripura,2022,3,799005,84533,129672707.32143867
6529,tripura,2022,4,799001,1547249,3286195023.042714
6530,tripura,2022,4,799003,203913,346744483.3587987
6531,tripura,2022,4,799006,155304,262180183.60865727
6532,tripura,2022,4,799002,130048,228832816.924597
6533,tripura,2022,4,799277,123078,278812213.88555306
6534,tripura,2022,4,799007,110395,193352299.19761324
6535,tripura,2022,4,799250,109016,211430536.20554632
6536,tripura,2022,4,799045,108589,175091180.5513392
6537,tripura,2022,4,799114,102682,198722297.4924404
6538,tripura,2022,4,799102,98570,206592406.2818148
6539,uttar-pradesh,2018,1,201301,690196,987613438.9540119
6540,uttar-pradesh,2018,1,211002,155044,140660589.47154945
6541,uttar-pradesh,2018,1,221007,119472,82547035.20302713
6542,uttar-pradesh,2018,1,201001,117433,183997238.27418238
6543,uttar-pradesh,2018,1,201308,115075,168194081.6746942
6544,uttar-pradesh,2018,1,221001,102173,47996651.5829598
6545,uttar-pradesh,2018,1,201306,99907,132863078.13597459
6546,uttar-pradesh,2018,1,201009,99762,133676961.23942636
6547,uttar-pradesh,2018,1,201307,94485,172191677.42441252
6548,uttar-pradesh,2018,1,250001,86904,120435489.7262559
6549,uttar-pradesh,2018,2,201301,971854,1673280979.3831716
6550,uttar-pradesh,2018,2,211002,187515,228945299.5851271
6551,uttar-pradesh,2018,2,221007,165262,142613640.0843257
6552,uttar-pradesh,2018,2,201308,162134,260644317.4238733
6553,uttar-pradesh,2018,2,221001,153900,76113219.3890778
6554,uttar-pradesh,2018,2,201001,153569,289471992.2973092
6555,uttar-pradesh,2018,2,201307,146944,277816751.94148046
6556,uttar-pradesh,2018,2,261136,134292,11967846.59369568
6557,uttar-pradesh,2018,2,201009,131868,225961450.0565845
6558,uttar-pradesh,2018,2,201306,124283,193525124.64887193
6559,uttar-pradesh,2018,3,221001,1439623,671779876.5266988
6560,uttar-pradesh,2018,3,201301,1438458,2181626866.4046803
6561,uttar-pradesh,2018,3,221007,991753,560212716.9641123
6562,uttar-pradesh,2018,3,261136,945871,389705610.27483356
6563,uttar-pradesh,2018,3,201308,336977,401172538.5402105
6564,uttar-pradesh,2018,3,201307,324604,433959881.2009766
6565,uttar-pradesh,2018,3,211002,292135,355720195.81126803
6566,uttar-pradesh,2018,3,201014,230610,326683367.07204574
6567,uttar-pradesh,2018,3,201306,224490,313973797.6198205
6568,uttar-pradesh,2018,3,201304,213566,311521084.5279421
6569,uttar-pradesh,2018,4,201301,2504916,3217987818.841588
6570,uttar-pradesh,2018,4,201308,691019,646783222.7495496
6571,uttar-pradesh,2018,4,201307,656491,698341707.1485498
6572,uttar-pradesh,2018,4,221001,448556,211430158.87760276
6573,uttar-pradesh,2018,4,201303,439449,476583976.2868532
6574,uttar-pradesh,2018,4,201304,429697,491372728.48908836
6575,uttar-pradesh,2018,4,211002,419546,532891862.8532194
6576,uttar-pradesh,2018,4,201014,402649,505006233.0479592
6577,uttar-pradesh,2018,4,201009,401531,555401283.4249731
6578,uttar-pradesh,2018,4,221007,375707,324705577.7245589
6579,uttar-pradesh,2019,1,201301,4596696,4223121104.413077
6580,uttar-pradesh,2019,1,226004,2988999,4521167316.752953
6581,uttar-pradesh,2019,1,201307,995263,967125877.3786304
6582,uttar-pradesh,2019,1,201308,940906,816865460.7639456
6583,uttar-pradesh,2019,1,201304,763989,738479434.1212442
6584,uttar-pradesh,2019,1,211002,750868,842505341.9019947
6585,uttar-pradesh,2019,1,201306,743462,665922050.9083495
6586,uttar-pradesh,2019,1,201303,702940,679180072.1493174
6587,uttar-pradesh,2019,1,201009,674047,801707823.3511343
6588,uttar-pradesh,2019,1,201014,603950,682482312.1640904
6589,uttar-pradesh,2019,2,226004,8966947,16438621373.818607
6590,uttar-pradesh,2019,2,201301,3632838,3857716253.464631
6591,uttar-pradesh,2019,2,201307,1041792,1111655670.8598578
6592,uttar-pradesh,2019,2,201308,1040098,952636804.9072895
6593,uttar-pradesh,2019,2,208001,990727,1850053188.7010975
6594,uttar-pradesh,2019,2,211002,793974,1175239275.0226789
6595,uttar-pradesh,2019,2,201303,760647,802473047.9832803
6596,uttar-pradesh,2019,2,201009,736002,963720736.3791001
6597,uttar-pradesh,2019,2,201304,722680,821249578.481452
6598,uttar-pradesh,2019,2,201014,642296,778338860.9675133
6599,uttar-pradesh,2019,3,226004,6687157,17110382946.6282
6600,uttar-pradesh,2019,3,201301,4798433,4992797291.832095
6601,uttar-pradesh,2019,3,201307,1517920,1501556495.9285545
6602,uttar-pradesh,2019,3,201308,1273377,1233861005.4703152
6603,uttar-pradesh,2019,3,201303,1078332,1070118111.8331378
6604,uttar-pradesh,2019,3,201009,993499,1262039254.2371387
6605,uttar-pradesh,2019,3,201304,991140,1097530067.7508283
6606,uttar-pradesh,2019,3,201014,940093,1041446940.6122824
6607,uttar-pradesh,2019,3,211002,849738,1357190393.8906558
6608,uttar-pradesh,2019,3,208001,846654,2013119811.1164007
6609,uttar-pradesh,2019,4,226004,8588482,21494958633.324272
6610,uttar-pradesh,2019,4,201301,5805708,6194769074.369754
6611,uttar-pradesh,2019,4,201307,1782991,1865553928.0043442
6612,uttar-pradesh,2019,4,201308,1702665,1534651285.6518054
6613,uttar-pradesh,2019,4,201303,1230731,1301166490.4265368
6614,uttar-pradesh,2019,4,201304,1189081,1373926601.0065424
6615,uttar-pradesh,2019,4,201009,1186803,1604582922.0953102
6616,uttar-pradesh,2019,4,221007,1179731,1503521729.008887
6617,uttar-pradesh,2019,4,201014,1096184,1259501777.7375505
6618,uttar-pradesh,2019,4,201306,1066975,1140977200.7128494
6619,uttar-pradesh,2020,1,226004,9379065,25604240132.822746
6620,uttar-pradesh,2020,1,201301,5805295,6230032613.270485
6621,uttar-pradesh,2020,1,201307,1865591,2046335836.437913
6622,uttar-pradesh,2020,1,201308,1797906,1993215936.876497
6623,uttar-pradesh,2020,1,250001,1369151,3275564105.912902
6624,uttar-pradesh,2020,1,201009,1343777,1837100596.7914388
6625,uttar-pradesh,2020,1,201303,1265203,1382014161.4161623
6626,uttar-pradesh,2020,1,201304,1256012,1502194520.3290753
6627,uttar-pradesh,2020,1,201014,1144853,1375882642.5890007
6628,uttar-pradesh,2020,1,201318,1107456,1582552451.9809124
6629,uttar-pradesh,2020,2,226004,7759585,23228204955.63629
6630,uttar-pradesh,2020,2,201301,2632882,3032440979.2706
6631,uttar-pradesh,2020,2,201307,1490791,1658785810.9373493
6632,uttar-pradesh,2020,2,250001,1444660,3560011431.827073
6633,uttar-pradesh,2020,2,201009,1415732,1732413692.0150585
6634,uttar-pradesh,2020,2,201102,1234207,1668370137.5368576
6635,uttar-pradesh,2020,2,201318,1079644,1436115572.1857004
6636,uttar-pradesh,2020,2,201304,1024526,1133269193.3246734
6637,uttar-pradesh,2020,2,201308,983057,1160315249.08782
6638,uttar-pradesh,2020,2,201303,932952,984760940.8620598
6639,uttar-pradesh,2020,3,226004,11561325,32419324318.886276
6640,uttar-pradesh,2020,3,201301,4881051,5988749980.204367
6641,uttar-pradesh,2020,3,201307,2082018,2330393573.7160997
6642,uttar-pradesh,2020,3,201009,1901182,2646259864.451938
6643,uttar-pradesh,2020,3,250001,1776682,4246932022.8562107
6644,uttar-pradesh,2020,3,201318,1718615,2362990063.401171
6645,uttar-pradesh,2020,3,201102,1483902,2523971248.3865833
